,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
62,,-0.7569777396942434,,2.641419009292632,0.17518019816425848,0.024401407513779238,-0.1238201352121366,0.32295219998435315,0.47077394074528056,0.16661061574230004,-1.0796877723923537,-0.183861126098402,1.767198322365353,-0.0010671106653797802,1.696951489603136,-0.7071182614520299,-0.5319905924522579,-0.6695210033335475,-0.993126204551121,-0.42116638141968343,-0.5859987443719618,-0.23250704528211447,-0.16543977121123615,0.8145382696280613,1.8685878300538694,0.743377193456433,0.6645598741419615,-0.1739278772096853,1.2528770497151176,-0.47235936777160054,-0.3223026423273843,1.0456512415123087,1.4482294463236909,-0.49716233912354496,2.0038520725369104,1.0106954299195012,0.19056296809008377,True,False,False,1,1,757517,"['fresh green beans', 'grape tomatoes', 'lemon juice', 'olive oil', 'pesto', 'salmon fillets', 'salt and pepper']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Pasta and Rice': 1, 'Seafood': 1, 'Spices and Seasonings': 1})",Pesto Salmon and Italian Veggies in Foil,https://spoonacular.com/pesto-salmon-and-italian-veggies-in-foil-773578
63,-0.020128231465774252,0.6443138924683691,0.16955719131387167,1.3786639582494242,0.17518019816425848,0.024401407513779238,-0.30484372470356436,-0.055951503107151246,0.31557066351153373,0.023493058196300976,-1.3284728788591085,-0.42461081695087577,1.3820181608261428,-0.36507830124658863,1.1466886716141516,-0.7599137568609161,-0.703031324006974,-0.5790427399493104,-0.980674304347363,-0.5168047068466828,-0.9727118630993341,-0.3567427093388146,-0.40171937382093326,0.5182797298814337,1.6959079812964528,0.5411104705871536,0.23574240413585634,-0.27959216185221375,1.1365872667040848,-0.4789230596485638,-0.32933551834919145,0.7454197209618328,1.0302234486405972,-0.7989781109804641,1.5434710327097922,0.8163636242292086,-0.014343449211081638,True,False,False,1,1,372404,"['dried marjoram', 'fresh thyme', 'garlic', 'lemon juice', 'olive oil', 'oregano', 'roma tomatoes', 'salmon fillets', 'salt and pepper', 'shallots', 'yellow squash', 'zucchini']","Counter({'Produce': 7, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Produce;Spices and Seasonings': 1, 'Seafood': 1})",Salmon and Summer Veggies in Foil,https://spoonacular.com/salmon-and-summer-veggies-in-foil-773183
64,-0.05725071042920042,-1.0372360661267659,-0.5463066992009477,-0.8000369073251247,-0.3836677330275484,0.024401407513779238,-0.8479144931778476,-0.884113874956289,-0.18363987769391962,-0.3280783331666968,-1.090934838688319,-1.1327672246779086,-0.40646578161559715,-0.11054398317921273,-0.722945366617376,3.2640506047522657,1.0847305112796808,1.4477704741186073,-0.14639699069558215,-0.8509168079522247,-1.4685390568203218,2.214935536634878,-0.4480360059980226,-0.7332554536922636,-0.45299680324029035,-0.3792226800466818,-0.6218925358763536,-0.2676863269629148,-0.4914696954503786,-0.5379962865412333,-0.7864724597666654,-0.8537726640111107,-0.5185987743536026,0.5622450914889946,-0.664265317370253,-0.556104753458484,-0.42415628381341247,True,True,True,1,1,508,"['garlic', 'kale', 'olive oil', 'red wine vinegar', 'salt and pepper', 'vegetable stock']","Counter({'Produce': 2, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 1, 'Canned and Jarred': 1})",Sauteed Kale,https://spoonacular.com/sauteed-kale-966111
67,-0.06281908227371434,-0.1964610868291984,-0.9042386444583572,0.8340222047307879,-0.5326938480120302,-0.7756447404789834,3.1346044756335627,2.5126801513769523,4.694863135560656,2.4409352802232855,-0.07959863735511005,-0.620733735840452,-0.40646578161559715,-0.4656423463190628,-0.6143097888169755,-0.4575580158461796,-0.6610868471427215,-0.40396792601494286,-0.7316363002722044,1.3654819451344569,3.016370349167253,0.040811415642625914,0.26112669436377556,-0.33054827741561627,0.813322087647433,2.0755598202304815,-0.22880985503742413,-0.2825686205745385,0.46792101439064454,2.53381151187758,0.43021509200599584,2.5284273225983327,0.31007978245674117,-0.8388700356708659,-0.6551100126009637,-0.2160240935004717,-0.21924986651224707,True,True,True,1,1,1392,"['avocados', 'cilantro', 'garlic', 'jalapeno', 'juice of lime', 'olive oil', 'red onion', 'salt and pepper', 'tomatoes']","Counter({'Produce': 5, 'Produce;Spices and Seasonings': 1, 'Canned and Jarred;Produce;Ethnic Foods': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Grilled Guacamole,https://spoonacular.com/grilled-guacamole-548436
71,-0.06653133017005695,0.08379723960332408,-0.18837475394353798,-0.800103833075127,-0.3836677330275484,0.024401407513779238,-0.6668909036864198,-0.5199002886958725,-0.02203646531651325,-0.2658533081466972,-0.47504548832125365,0.523120892892765,-0.40646578161559715,-0.11646228923154353,-0.874090518339672,0.909134606651929,1.182124327993542,0.311974183004726,-0.45769449578953014,-0.8298452744638369,-0.5731617943727129,0.4880598062467462,-0.6358936749680353,-0.8327720046204388,-0.4721834531022256,-0.4889826976501177,-0.4432185900404766,-0.3287037307705721,-0.5496145869558952,0.25292858463284157,-0.8146039638538944,-0.6944661429026949,-0.4760648307297088,-0.1549577680694041,-0.5818675744466494,-0.47108458846898094,-0.6290627011145778,True,True,True,1,1,627,"['apple cider vinegar', 'apples', 'carrots', 'dried thyme', 'extra virgin olive oil', 'kale', 'pepper', 'raw sunflower seeds', 'red cabbage', 'sea salt']","Counter({'Produce': 4, 'Spices and Seasonings': 3, 'Oil, Vinegar, Salad Dressing': 2, 'Savory Snacks': 1})","Raw Kale Salad with Apples, Carrots & Purple Cabbage",https://spoonacular.com/raw-kale-salad-with-apples-carrots-purple-cabbage-539858
74,-0.0758119499109135,-0.47671941326172096,-0.18837475394353798,-0.8053240415753056,-0.4768090548928496,0.024401407513779238,-1.3909852616521308,-1.4777409332608193,-1.0996592201302084,-0.8040997745696938,-0.9933103032393394,0.0662836746409977,-0.40646578161559715,-0.9394605141341549,-1.125999104543499,0.4216561990432135,-0.34100830587695957,-0.37430907619189413,-1.1923566078112477,-0.9972512213291457,-1.0080134755972685,-0.23250704528211447,-1.2284550635553426,-1.3322933933703047,-1.0477829489602817,-1.2640515654960158,-1.0149752167152832,-0.47901489624797167,-0.8694114902362363,-0.9482270288514381,-1.1803135169878736,-0.7986280990120437,-0.6872678611380086,-0.7232402397266229,-0.7401235568872213,0.43984575070426635,-0.8339691184157433,True,True,True,1,1,5070,"['celery stalks', 'cucumber', 'ginger', 'green apples', 'kale', 'lemon juice', 'parsley leaves', 'water']","Counter({'Produce': 6, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Beverages': 1})",Green Juice in a Blender,https://spoonacular.com/green-juice-in-a-blender-515839
77,-0.020128231465774252,-1.8780110454243335,-0.5463066992009477,-0.6252937740691455,-0.011102445566343832,-0.7756447404789834,-1.3909852616521308,-0.8850707024893485,-1.0988592032372508,-0.7916547695656938,0.2911046677599098,-0.07111980745529221,-0.40646578161559715,0.14658401483141578,-0.989023810795168,-0.7939939260126778,3.6191112830297487,-0.1245239949817457,-0.5324058970120777,-0.4500911432561418,-0.15917015689693667,-0.6052140374522148,0.39327484770819854,-0.9015641422455233,-0.2227570048970679,0.6117668925411027,0.05706845829997929,-0.1783925652931724,-0.8984839359889945,0.8830430048213161,-1.0185573684863058,-0.03273136291389068,-0.09912608895934003,0.07261075605413371,-0.6433389064690203,0.4762829642711962,1.0101886372947455,True,True,True,1,1,896,"['butternut squash', 'curry powder', 'vegetable broth']","Counter({'Produce': 1, 'Spices and Seasonings': 1, 'Canned and Jarred': 1})",Butternut Squash Soup,https://spoonacular.com/butternut-squash-soup-264116
83,-0.0015669919840611694,0.3640555660358466,-0.18837475394353798,0.03151553645332864,0.2683215200295596,-0.7756447404789834,-0.4858673141949921,0.47705771677944214,-0.13163877965168486,-0.06673322808269845,0.8485092733879552,0.7074999244236839,0.7979391308804438,-0.32383879014887307,0.6082340686034717,-0.6593992559863059,4.02767704274872,1.8733812262206688,-0.27091599273316125,0.09395874537208185,0.34468013057358177,-0.4809783733955147,0.9272116878755536,0.2569753505847848,1.1970550848861374,1.665627378794445,0.5573555066404352,0.010612563574448943,-0.2007452379227959,1.7264774110110972,0.04340691080659474,0.6780208081851954,0.9715559401938472,0.3013149933361171,0.13965763475210152,1.0592783813420745,0.6003758026924146,True,False,False,1,1,754,"['butternut squash', 'cooked chicken', 'garlic cloves', 'garlic powder', 'low sodium chicken broth', 'olive oil', 'parsley', 'red bell peppers', 'red pepper flakes', 'salt and pepper', 'white onion']","Counter({'Produce': 5, 'Spices and Seasonings': 3, 'Meat': 1, 'Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1})",Roasted Red Pepper Butternut Squash Noodles with Chicken,https://spoonacular.com/roasted-red-pepper-butternut-squash-noodles-with-chicken-563797
86,-0.020128231465774252,-1.3174943925592884,-0.5463066992009477,-0.7805615140744583,-0.011102445566343832,-0.7756447404789834,-0.6668909036864198,-0.5764656810914401,0.0651653760158496,-0.18496077562069782,-0.7773666303568036,-0.46571442270617613,-0.40646578161559715,-0.30398534912870345,-0.6135225744850886,0.2592085208620254,-0.580129053803573,2.4317685169820327,-0.7440882004759624,0.27489401632218546,-0.18003020064571623,-0.766720400725925,-0.6846395011404266,-0.46325659414923354,-0.2995036043448086,-0.07899157147823883,-0.47895337920765196,-0.30786851971429885,-0.08445545491176285,0.4203027274954051,-0.5684533030906394,0.14495667986088084,-0.4789982061520463,-0.22480412731380872,-0.39832551216708795,-0.7382908212931335,-0.014343449211081638,True,True,True,1,1,18412,"['broccoli', 'garlic clove', 'juice of lemon', 'olive oil', 'salt and pepper']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Super Simple Roasted Broccoli,https://spoonacular.com/super-simple-roasted-broccoli-496225
94,-0.0758119499109135,-0.7569777396942434,0.16955719131387167,-0.9259911688294344,-0.3836677330275484,0.024401407513779238,0.05720345427929114,-0.4528660774091846,0.7923807317141784,0.18838937449929988,-1.3325218227256561,-0.99771252005335,-0.40646578161559715,-0.616005046301986,-1.0181507410749855,0.024911588351949236,-0.4233114238609045,-0.4760501939393143,-1.0802895059774265,-0.7352177606063913,-0.8154592256085353,-0.12069494763108427,-0.9711224463196959,-1.1167525283434603,-0.7791698508931888,-1.1101215033820546,-0.7648316925450553,-0.487944272414946,-0.7531217072252031,0.5515765650346708,-0.9200971041810039,-0.44937918735128596,-0.5288655883317838,-0.8265901371451728,-0.5993062501976766,0.2698054207252602,0.19056296809008377,True,True,True,1,1,1397,"['avocado', 'kale', 'lemon juice', 'olive oil', 'onions', 'sea-salt', 'sunflower seeds']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1, 'Savory Snacks': 1})",Massaged Kale Salad with Avocado and Pickled Red Onions,https://spoonacular.com/massaged-kale-salad-with-avocado-and-pickled-red-onions-814122
95,,0.08379723960332408,,1.7734589575129327,-0.10424376743164498,-0.7756447404789834,3.1346044756335627,2.618719155628942,4.943668389270426,2.3071514764302865,-0.34772869785092536,0.0662836746409977,-0.40646578161559715,0.4711948491837608,-0.4403354214699576,-0.35552056798862075,-0.6149043230913104,-0.01890344962034028,1.6217728382380432,0.7399450930529852,1.3684268930136794,0.07808211485963584,0.9779008692441863,0.3234176286838203,0.813322087647433,1.8606758791551399,-0.014401120034371615,-0.07570473937296869,0.6714281346599523,2.615857660339621,1.0420753059032297,1.241720805953436,0.08714325035909114,-0.4926194864897625,-0.6415950388939176,-0.10671245279968203,-0.42415628381341247,True,True,True,1,1,176771,"['avocados', 'fresh basil leaves', 'garlic', 'lemon juice', 'olive oil', 'olive oil', 'pepper', 'pine nuts', 'sea salt', 'zucchini']","Counter({'Produce': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Produce;Baking': 1})",Zucchini Noodles with Creamy Avocado Pesto,https://spoonacular.com/zucchini-noodles-with-creamy-avocado-pesto-780510
96,-0.06281908227371434,-0.47671941326172096,-0.18837475394353798,1.3271311307476608,-0.34641120428142796,-0.7756447404789834,-0.8479144931778476,-0.6190163643263149,-0.8828546421387374,-0.48364089571669583,-1.1368228691758582,-0.3705889351010524,1.543523124330374,-0.3050228211060045,1.640272057707275,-0.35271157688673777,-0.6554990824139671,-0.560271316010672,-0.968222404143605,-0.38804286383277137,-0.8507608381064699,-0.6424847366692249,-0.3413134164710929,0.523038195421683,-0.06926380600158613,-0.004970558002672917,-0.5861577467091782,-0.2840568499357009,-0.17167279217003759,-0.6659882781420171,-0.631749187286905,-0.1920378840223065,0.3614138523476474,-0.6944215183310657,2.4123530520047227,0.4519914885599096,-0.42415628381341247,True,False,False,1,1,1107,"['fresh parsley', 'garlic', 'green beans', 'juice of lemon', 'onion', 'salt and pepper', 'summer squash', 'tilapia']","Counter({'Produce': 6, 'Spices and Seasonings': 1, 'Seafood': 1})",Garlicky Lemon Grilled Fish Packets,https://spoonacular.com/garlicky-lemon-grilled-fish-packets-483358
115,-0.047970090688343875,-1.3174943925592884,0.16955719131387167,-1.1900132525884686,-0.10424376743164498,0.024401407513779238,-1.0289380826692753,-1.3384943852144169,-0.5372473443811159,-0.5085309057246957,-1.485032041698947,-1.1597781656028203,-0.40646578161559715,-0.2483862827087987,-1.0504265286823509,0.8901146909982149,-0.010762404969136267,-0.048312013790873895,-0.980674304347363,-1.0863581489221061,-1.4685390568203218,0.3638241421900463,-1.1994666818780735,-1.2585665507405175,-0.9710363495125409,-1.3225406855520263,-1.0149752167152832,-0.4864560430537836,-0.8694114902362363,-0.7020885834653151,-1.166247764944259,-0.9518074462316743,-0.6638008577593087,-0.5097261659388495,-0.7004505695536344,0.221222469302687,0.19056296809008377,True,True,True,1,1,6241,"['extra virgin olive oil', 'garlic powder', 'kale', 'kosher salt', 'sherry vinegar']","Counter({'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Produce': 1})",Garlic Roasted Kale,https://spoonacular.com/garlic-roasted-kale-474307
116,-0.0758119499109135,-0.1964610868291984,0.16955719131387167,-0.12857085755214914,-0.3836677330275484,0.024401407513779238,0.6002742227535743,0.09877313738579974,1.5651970503110828,0.5928520371292973,-1.18496031292259,-0.8896687563537032,-0.40646578161559715,-0.4348247128115074,-0.933918807563081,-0.30973062870129836,0.32002052757240584,-0.9163026567135137,-0.8437034021060259,0.6427516729035955,0.09756884308804076,-0.5058255062068547,-0.7992974577186757,-0.9863353246477408,-0.6256766519977072,-0.4382204011466573,-0.6576273250435292,-0.3525154005491701,-0.4914696954503786,0.37763873029514383,-0.6528478153523269,0.034667549862746845,-0.44526438879516506,-0.843057977942634,-0.6503143767694312,-0.8233109862826365,-0.8339691184157433,True,True,True,1,1,4708,"['avocados', 'champagne vinegar', 'dijon mustard', 'extra-virgin olive oil', 'fresh chives', 'romaine hearts', 'sea-salt', 'shallots', 'walnuts']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 2, 'Condiments': 1, 'Spices and Seasonings': 1, 'Nuts;Savory Snacks;Baking': 1})",Avocado and Romaine Salad with Walnuts,https://spoonacular.com/avocado-and-romaine-salad-with-walnuts-512247
121,-0.038689470947487335,-1.597752718991811,-0.5463066992009477,-1.15849122433739,-0.19738508929694612,0.024401407513779238,-1.0289380826692753,-1.2118554470153846,-0.5396473950599883,-0.5085309057246957,-1.2591909504759615,-0.8215542096734911,-0.40646578161559715,-0.4089350711961319,-0.9150256635977938,-0.21544328882363378,-0.6719351057886799,0.7946500638802484,-1.0802895059774265,-0.42754226978148335,-0.7512744756122911,-0.8536853655656151,-1.1661057510092607,-0.9898013674486632,-0.7407965511693183,-0.9614143827580448,-0.8363012708794062,-0.4611561439140232,-0.5496145869558952,-0.2688849195857389,-0.9622943603118477,-0.3452172312419371,-0.6080667247348963,-0.6751853767098933,-0.5408866864317354,-0.7504365591487767,-0.014343449211081638,True,True,True,1,1,443,"['broccoli', 'garlic', 'kosher salt', 'olive oil']","Counter({'Produce': 2, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Roasted Broccoli with Garlic,https://spoonacular.com/roasted-broccoli-with-garlic-962537
